TAG,COMMON_NAM,GENUS,SPECIES,UPDATED,CULTIVAR,VAR,FORMA,SUBSP,SHYBRID,CONDITION,SIGNIFICANT,HAZARDS,DBH,NOTES,LAT,LONG
6639,,Acer,palmatum,20100316,,,,,,,,,,,49.269881865363395,-123.25323779667266
6651,,Acer,platanoides,20100316,,,,,,,,,,,49.269636033300024,-123.25231153939725
6652,,Acer,platanoides,20100316,,,,,,,,,,,49.26953379105486,-123.25222709005989
6643,,Zelkova,serrata,20100316,,,,,,,,,,,49.26938362864248,-123.25303058146545
6658,,Fagus,sylvatica,20100316,Fastigiata,,,,,,,,,,49.26896926557351,-123.25349295090642
6656,,Fagus,sylvatica,20100316,Fastigiata,,,,,,,,,,49.26907959679165,-123.25358701067613
6655,,Fagus,sylvatica,20100316,Fastigiata,,,,,,,,,,49.269128495144265,-123.25362740011875
8677,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.267203987706736,-123.26039023101085
6556,,Acer,palmatum,20100316,,,,,,,,,,,49.26931852050419,-123.25560724639513
6555,,Acer,palmatum,20100316,,,,,,,,,,,49.269330335423845,-123.25554678279009
6558,,Thuja,plicata,20100316,,,,,,,,,,,49.26943944354884,-123.2560644764617
6519,,Chamaecyparis,pisifera,20100316,Filifera,,,,,,,,,,49.27146941547355,-123.25620512565794
6527,,Chamaecyparis,pisifera,20100316,Filifera,,,,,,,,,,49.27173995596281,-123.25630863179693
6529,,Chamaecyparis,pisifera,20100316,Filifera,,,,,,,,,,49.2717624589627,-123.25636147875639
6645,,Magnolia,soulangeana,20100316,,,,,,,,,,,49.269422753358825,-123.25292537803148
9737,,Quercus,,20100316,,,,,,,,,,,49.26642101894352,-123.2490296612625
9708,,Euonymus,,20100316,,,,,,,,,,,49.26607841576232,-123.24878573619053
9709,,Euonymus,,20100316,,,,,,,,,,,49.26613165165394,-123.2487867914558
9667,,Juniperus,,20100316,,,,,,,,,,,49.266910080228975,-123.2503463818684
9669,,Fagus,,20100316,,,,,,,,,,,49.266922784897375,-123.2502671521427
9689,,Cornus,,20100316,,,,,,,,,,,49.26906302559797,-123.25031586768701
8520,,Magnolia,,20100316,,,,,,,,,,,49.26762796264876,-123.26104995745662
8517,,Chamaecyparis,,20100316,,,,,,,,,,,49.26755072271474,-123.2608515467618
6534,,Chamaecyparis,pisifera,20100316,Filifera,,,,,,,,,,49.27172209855114,-123.25654580378112
6535,,Chamaecyparis,pisifera,20100316,Filifera,,,,,,,,,,49.27171810648325,-123.2565656528374
6552,,Acer,circinatum,20100316,,,,,,,,,,,49.270197948034244,-123.25619156640376
6550,,Cornus,kousa,20100316,,,,,,,,,,,49.27029732081454,-123.25600445916018
6549,,Cornus,kousa,20100316,,,,,,,,,,,49.27042755788327,-123.25568679222098
6547,,Cornus,kousa,20100316,,,,,,,,,,,49.27044528589661,-123.25560780275515
8816,,Thuja,plicata,20100316,,,,,,,,,,,49.267567344933695,-123.260098623548
8818,,Acer,circinatum,20100316,,,,,,,,,,,49.26752971793919,-123.26013419626604
8819,,Thuja,plicata,20100316,,,,,,,,,,,49.26750811291887,-123.26013513835201
8820,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26749930366816,-123.26017120067125
8821,,Thuja,plicata,20100316,,,,,,,,,,,49.267513420098446,-123.2601718907055
8823,,Acer,macrophyllum,20100316,,,,,,,,,,,49.267466002951174,-123.26014862693623
8824,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26752702680658,-123.26006696138381
8827,,Acer,macrophyllum,20100316,,,,,,,,,,,49.2674788893539,-123.26012032078417
8828,,Thuja,plicata,20100316,,,,,,,,,,,49.267472492120014,-123.26010186927267
8830,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26745260756108,-123.26013372076599
8831,,Acer,macrophyllum,20100316,,,,,,,,,,,49.267437948905645,-123.2601589165505
8833,,Acer,macrophyllum,20100316,,,,,,,,,,,49.267418425222935,-123.26017350942355
8834,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26739926332635,-123.26017084509593
8835,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26740556897751,-123.26019361088089
8840,,Tsuga,heterophylla,20100316,,,,,,,,,,,49.26735114111761,-123.26028250938572
8843,,Thuja,plicata,20100316,,,,,,,,,,,49.267292181193675,-123.2602908548812
8844,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26727076439038,-123.26031485759883
8847,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26724247268427,-123.26028928892825
8849,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26721727057763,-123.26033210873615
8850,,Acer,macrophyllum,20100316,,,,,,,,,,,49.2671571402644,-123.2603153498553
8851,,Thuja,plicata,20100316,,,,,,,,,,,49.267114280544604,-123.26031066254608
8852,,Thuja,plicata,20100316,,,,,,,,,,,49.26710815054403,-123.26036046088868
8854,,Thuja,plicata,20100316,,,,,,,,,,,49.26707012398155,-123.26039487909483
8855,,Thuja,plicata,20100316,,,,,,,,,,,49.26700200329544,-123.26040882425968
9225,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26505211588927,-123.25791377023725
9200,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.265570828480044,-123.25855291847077
9071,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26345448899676,-123.2569266511491
9069,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26336129632138,-123.25702228996639
9067,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.263381720797796,-123.25701867951187
9819,,Magnolia,,20100316,,,,,,,,,,,49.270448448097746,-123.24895750220871
8856,,Thuja,plicata,20100316,,,,,,,,,,,49.2669774610675,-123.26047413365939
8749,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26817248716608,-123.26059394385237
8524,,Acer,palmatum,20100316,,,,,,,,,,,49.26744857752571,-123.26130261520409
8535,,Acer,macrophyllum,20100316,,,,,,,,,,,49.267332025996865,-123.26211301921788
8538,,Acer,macrophyllum,20100316,,,,,,,,,,,49.267034971272416,-123.26218140657318
8536,,Acer,macrophyllum,20100316,,,,,,,,,,,49.267087742082246,-123.2621986730081
8539,,Alnus,rubra,20100316,,,,,,,,,,,49.26710423507544,-123.26213988108023
8826,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.267501888332326,-123.26005277700516
8836,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.2674275248873,-123.26020461843017
8512,Katsura,Cercidiphyllum,japonicum,20100316,,,,,,,,,,,49.26773311228218,-123.26056333134059
8521,,Chionanthus,virginicus,20100316,,,,,,,,,,,49.26761150223628,-123.26108024734987
8884,,,,20100316,,,,,,,,,,,49.266226329777304,-123.25728142508991
8886,,,,20100316,,,,,,,,,,,49.266273695363545,-123.25731396750993
8892,,,,20100316,,,,,,,,,,,49.26632772761733,-123.25735201808054
8893,,,,20100316,,,,,,,,,,,49.26635292678942,-123.2573903888464
8871,,,,20100316,,,,,,,,,,,49.26606786412063,-123.25720977288438
8872,,,,20100316,,,,,,,,,,,49.266071047002995,-123.25727384400936
8878,,,,20100316,,,,,,,,,,,49.26607188595797,-123.25736889453347
8877,,,,20100316,,,,,,,,,,,49.26608996746365,-123.25734213845477
8891,,,,20100316,,,,,,,,,,,49.26630099600159,-123.25738699026833
8885,,,,20100316,,,,,,,,,,,49.26625381066893,-123.25734581935205
8889,,,,20100316,,,,,,,,,,,49.2662310403285,-123.25751572562784
8890,,,,20100316,,,,,,,,,,,49.26624194380119,-123.25748084576323
8879,,,,20100316,,,,,,,,,,,49.26614111598879,-123.2574370548914
8880,,,,20100316,,,,,,,,,,,49.26617544651828,-123.25741713779485
8881,,,,20100316,,,,,,,,,,,49.26621857807536,-123.25740887853568
9273,,Thuja,plicata,20100316,,,,,,,,,,,49.26330375884746,-123.2587220825801
9271,,Thuja,plicata,20100316,,,,,,,,,,,49.2632788310477,-123.25867077168384
9128,,,,20100316,,,,,,,,,,,49.2639039439432,-123.25983447031065
8548,,Chamaecyparis,obtusa,20100316,,,,,,,,,,,49.267213312309664,-123.26184376753604
8549,,Thuja,occidentalis,20100316,Aurea,,,,,,,,,,49.26724001486055,-123.2618372999345
8541,,Alnus,rubra,20100316,,,,,,,,,,,49.266972239166826,-123.26186465380803
8540,,Acer,macrophyllum,20100316,,,,,,,,,,,49.267001113222115,-123.26185339778331
8557,,Acer,palmatum,20100316,,,,,,,,,,,49.267012299123124,-123.26164319076045
8559,,Acer,palmatum,20100316,,,,,,,,,,,49.26697473371408,-123.26167360076954
8561,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26695683279283,-123.26166466357763
8563,,Acer,macrophyllum,20100316,,,,,,,,,,,49.266970451454014,-123.2616261723888
8564,,Thuja,plicata,20100316,,,,,,,,,,,49.26696352453358,-123.26159704188606
9507,,Acer,,20100316,,,,,,,,,,,49.26578183957867,-123.25939227879336
9506,,Acer,,20100316,,,,,,,,,,,49.26576945714824,-123.25945981434745
9472,,Chamaecyparis,,20100316,,,,,,,,,,,49.26562489301775,-123.26014040176226
9471,,Chamaecyparis,,20100316,,,,,,,,,,,49.26561581911318,-123.26016376487925
9451,,Chamaecyparis,,20100316,,,,,,,,,,,49.26642984932555,-123.26015006444257
9460,,Chamaecyparis,,20100316,,,,,,,,,,,49.26661158352976,-123.26014512722787
9458,,Chamaecyparis,,20100316,,,,,,,,,,,49.26657486117637,-123.26013527110236
9452,,Chamaecyparis,,20100316,,,,,,,,,,,49.26644202214932,-123.26018060205195
9462,,Chamaecyparis,,20100316,,,,,,,,,,,49.26665439587401,-123.26011612528448
9467,,Chamaecyparis,,20100316,,,,,,,,,,,49.26676873206922,-123.2600906194725
9464,,Chamaecyparis,,20100316,,,,,,,,,,,49.26671122338203,-123.26010162836045
9453,,Chamaecyparis,,20100316,,,,,,,,,,,49.266457922944305,-123.2601410713277
9463,,Chamaecyparis,,20100316,,,,,,,,,,,49.26668875708135,-123.26009477222334
8503,,Magnolia,,20100316,,,,,,,,,,,49.26641830410585,-123.25870536285596
9466,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.266754312748745,-123.26013137335256
9465,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26672019242166,-123.26014122269609
9470,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.266870533639455,-123.26005183132142
9469,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.266836732730056,-123.2600824258102
9446,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26640810030755,-123.26021694801018
9450,,Chamaecyparis,,20100316,,,,,,,,,,,49.26641603266024,-123.26016205753086
9449,,Chamaecyparis,,20100316,,,,,,,,,,,49.2663849952333,-123.26016860210518
9448,,Chamaecyparis,,20100316,,,,,,,,,,,49.26637458176031,-123.26019803537633
9447,,Chamaecyparis,,20100316,,,,,,,,,,,49.26639124134021,-123.26019424264989
9441,,Chamaecyparis,,20100316,,,,,,,,,,,49.26622794420055,-123.26018698138469
9440,,Chamaecyparis,,20100316,,,,,,,,,,,49.26619310276556,-123.26020427952751
9435,,Chamaecyparis,,20100316,,,,,,,,,,,49.26614042141472,-123.2601827027177
9434,,Chamaecyparis,,20100316,,,,,,,,,,,49.26609849187388,-123.26018756389753
9432,,Chamaecyparis,,20100316,,,,,,,,,,,49.266078276403725,-123.2602081690576
9415,,Chamaecyparis,,20100316,,,,,,,,,,,49.265801740240626,-123.26021451805485
9411,,Chamaecyparis,,20100316,,,,,,,,,,,49.26573037561851,-123.26022139338077
9410,,Chamaecyparis,,20100316,,,,,,,,,,,49.26570649733508,-123.26022800021971
9409,,Chamaecyparis,,20100316,,,,,,,,,,,49.26568349038014,-123.26021996610706
9405,,Chamaecyparis,,20100316,,,,,,,,,,,49.26563729602231,-123.26021252619398
9404,,Chamaecyparis,,20100316,,,,,,,,,,,49.26561699077221,-123.2602374452979
9403,,Chamaecyparis,,20100316,,,,,,,,,,,49.26557473124252,-123.26023106108427
6590,,,,20100316,,,,,,,,,,,49.26972418123953,-123.25590906729477
6599,,,,20100316,,,,,,,,,,,49.26999750660201,-123.25562353016005
6602,,,,20100316,,,,,,,,,,,49.27009761369493,-123.25570183849337
6603,,,,20100316,,,,,,,,,,,49.27010839697967,-123.25561857564927
6606,,,,20100316,,,,,,,,,,,49.270110350132306,-123.25555215879392
6608,,,,20100316,,,,,,,,,,,49.270095273006106,-123.25548922944012
6609,,,,20100316,,,,,,,,,,,49.27013669178642,-123.25548174806136
9825,,Fraxinus,,20100316,,,,,,,,,,,49.27078323807088,-123.24836265871227
9827,,Fraxinus,,20100316,,,,,,,,,,,49.270751638056225,-123.24845506020982
9829,,Magnolia,,20100316,,,,,,,,,,,49.27068762323371,-123.24855689937382
9830,,Fraxinus,,20100316,,,,,,,,,,,49.270682986558135,-123.24863700777809
9831,,Fraxinus,,20100316,,,,,,,,,,,49.27063082476596,-123.24882105164795
9832,,Fraxinus,,20100316,,,,,,,,,,,49.270631909898206,-123.24889107260675
6134,,,,20100316,,,,,,,,,,,49.27059645101855,-123.25563514213421
6135,,,,20100316,,,,,,,,,,,49.270636387935056,-123.25598415037118
4190,,,,20100316,,,,,,,,,,,49.27093014658013,-123.25663074943441
9834,,Magnolia,,20100316,,,,,,,,,,,49.2705501907503,-123.24904906043716
9835,,Fraxinus,,20100316,,,,,,,,,,,49.27053769445971,-123.24916053164428
9836,,Magnolia,,20100316,,,,,,,,,,,49.27050179116058,-123.2492559622299
9837,,Magnolia,,20100316,,,,,,,,,,,49.27046872654459,-123.24933727828649
9839,,Fraxinus,,20100316,,,,,,,,,,,49.27040345390638,-123.24954011885721
9840,,Magnolia,,20100316,,,,,,,,,,,49.270373336227934,-123.24956132766368
9841,,Magnolia,,20100316,,,,,,,,,,,49.27028033594588,-123.24983343360677
9842,,Magnolia,,20100316,,,,,,,,,,,49.270249045369326,-123.24980923575063
9844,,Fraxinus,,20100316,,,,,,,,,,,49.27022531007094,-123.24999207050672
9845,,Magnolia,,20100316,,,,,,,,,,,49.27018512315578,-123.2500082532337
9846,,Fraxinus,,20100316,,,,,,,,,,,49.270179293858355,-123.25012523092393
9847,,Fraxinus,,20100316,,,,,,,,,,,49.270151949835885,-123.25019645878452
9849,,Fraxinus,,20100316,,,,,,,,,,,49.27011365842202,-123.25030472872143
9852,,Fraxinus,,20100316,,,,,,,,,,,49.27004808998894,-123.25048099047369
9853,,Magnolia,,20100316,,,,,,,,,,,49.26997037818123,-123.25060936786802
9856,,Magnolia,,20100316,,,,,,,,,,,49.269795607750524,-123.25110606910869
9804,,Fraxinus,,20100316,,,,,,,,,,,49.26988515353061,-123.25033779017583
9803,,Fraxinus,,20100316,,,,,,,,,,,49.26983388749035,-123.25043808545796
9796,,Cotinus,,20100316,,,,,,,,,,,49.2695786145845,-123.25040060757064
9802,,Fraxinus,,20100316,,,,,,,,,,,49.26969137157139,-123.25049593167532
9808,,Fraxinus,,20100316,,,,,,,,,,,49.27006569108554,-123.24982527718652
9809,,Magnolia,,20100316,,,,,,,,,,,49.27007041462201,-123.2497794388133
9811,,Fraxinus,,20100316,,,,,,,,,,,49.270092478865706,-123.2497332920633
8587,,Acer,macrophyllum,20100316,,,,,,,,,,,49.266968229585636,-123.26126444176259
8588,,Acer,macrophyllum,20100316,,,,,,,,,,,49.266955093052296,-123.26127992276291
8589,,Thuja,plicata,20100316,,,,,,,,,,,49.266949365525235,-123.26130152391919
8591,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26700035110638,-123.26120612666584
8594,,Thuja,plicata,20100316,,,,,,,,,,,49.26699002103741,-123.26115955434545
8619,,Thuja,plicata,20100316,,,,,,,,,,,49.26698268653982,-123.26083611794607
6791,,Thuja,plicata,20100316,,,,,,,,,,,49.26688242679499,-123.25932557214901
6803,,Acer,palmatum,20100316,,,,,,,,,,,49.2666689355369,-123.25925934088372
6804,,Acer,palmatum,20100316,,,,,,,,,,,49.26662436627286,-123.2591742441606
6816,,Acer,palmatum,20100316,,,,,,,,,,,49.26656549924186,-123.25917329116521
6818,,Acer,palmatum,20100316,,,,,,,,,,,49.2665730554505,-123.25906288594857
6854,,Thuja,plicata,20100316,,,,,,,,,,,49.26693697951195,-123.25888217324265
6855,,Acer,palmatum,20100316,,,,,,,,,,,49.2669585842325,-123.2588424158775
6856,,Thuja,plicata,20100316,,,,,,,,,,,49.266984399822626,-123.25882424318885
6857,,Thuja,plicata,20100316,,,,,,,,,,,49.26697692031969,-123.25885756320118
6852,,Thuja,plicata,20100316,,,,,,,,,,,49.2669968715858,-123.25903862951871
6839,,Thuja,plicata,20100316,,,,,,,,,,,49.267285487823656,-123.25908580355942
6840,,Thuja,plicata,20100316,,,,,,,,,,,49.26725443379007,-123.25900309281687
6841,,Thuja,plicata,20100316,,,,,,,,,,,49.267182976487305,-123.25909547842784
6843,,Thuja,plicata,20100316,,,,,,,,,,,49.26722205809859,-123.25895659640666
6848,,Thuja,plicata,20100316,,,,,,,,,,,49.26706716380523,-123.25898444259596
6849,,Acer,palmatum,20100316,,,,,,,,,,,49.267068154118824,-123.25901817673358
6858,,Thuja,plicata,20100316,,,,,,,,,,,49.26709360108092,-123.25882853258672
6861,,Thuja,plicata,20100316,,,,,,,,,,,49.267152741249554,-123.25881155544702
9183,,Thuja,plicata,20100316,,,,,,,,,,,49.26561652163423,-123.2594344813932
9184,,Thuja,plicata,20100316,,,,,,,,,,,49.265583905781085,-123.2593724268064
9179,,Thuja,plicata,20100316,,,,,,,,,,,49.26550886394046,-123.25969006502528
9181,,Thuja,plicata,20100316,,,,,,,,,,,49.26557620305222,-123.2596864460641
9178,,Thuja,plicata,20100316,,,,,,,,,,,49.26551513890565,-123.25974133032527
9176,,Thuja,plicata,20100316,,,,,,,,,,,49.26552066046522,-123.2598556119158
9174,,Thuja,plicata,20100316,,,,,,,,,,,49.26544878179252,-123.25994106192539
6830,,Thuja,plicata,20100316,,,,,,,,,,,49.2669333404431,-123.2592182084757
6833,,Thuja,plicata,20100316,,,,,,,,,,,49.26703923784678,-123.25920200462078
6772,,Thuja,plicata,20100316,,,,,,,,,,,49.2671500390155,-123.259397227196
6760,,Thuja,plicata,20100316,,,,,,,,,,,49.267372511319785,-123.25940161960547
6776,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26722805626116,-123.25918319176378
6751,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26712018045378,-123.25964906215142
9704,Magnolia,Magnolia,,20100316,,,,,,,,,,,49.26698788599914,-123.24958262592537
8858,,,,20100316,,,,,,,,,,,49.26694676180647,-123.2605365501224
9991797,,,,20100316,,,,,,,,,,,49.2678399819709,-123.26006412790737
9991798,,,,20100316,,,,,,,,,,,49.26804679521952,-123.26102316478308
9991799,,,,20100316,,,,,,,,,,,49.268060094425536,-123.26114387837478
8565,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26697666110926,-123.26158156096747
8554,,Sequoia,sempervirens,20100316,,,,,,,,,,,49.2669667586273,-123.26176649516026
8189,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.266734259128654,-123.25807104862686
8184,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.266811682802924,-123.25809879778834
8172,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26686889753604,-123.25818062517723
8171,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.266884305833266,-123.25817360324888
8185,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26682652982721,-123.25801725150708
8186,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26680799024872,-123.25801181194659
9261,,Pinus,,20100316,,,,,,,,,,,49.264707696824026,-123.25897117705641
9262,,Magnolia,stellata,20100316,,,,,,,,,,,49.2647461407355,-123.25902487773666
6553,,Acer,circinatum,20100316,,,,,,,,,,,49.270133868117995,-123.25651706673221
8566,,Thuja,plicata,20100316,,,,,,,,,,,49.266977823406656,-123.26156204014711
8568,,Acer,macrophyllum,20100316,,,,,,,,,,,49.267005939973835,-123.26151504554704
8570,,Thuja,plicata,20100316,,,,,,,,,,,49.26698303364512,-123.2614931954747
8571,,Thuja,plicata,20100316,,,,,,,,,,,49.26697530639158,-123.261466328774
8572,,Acer,macrophyllum,20100316,,,,,,,,,,,49.26695227999514,-123.26145023062385
6809,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.266571625642385,-123.25912848005706
8896,,,,20100316,,,,,,,,,,,49.26629216089963,-123.25756621574104
8897,,,,20100316,,,,,,,,,,,49.26634024936186,-123.25748305348043
8898,,,,20100316,,,,,,,,,,,49.26635346651903,-123.25744569490277
8900,,,,20100316,,,,,,,,,,,49.26640770816751,-123.25752780632729
8902,,,,20100316,,,,,,,,,,,49.26643530974945,-123.25755938576503
8903,,,,20100316,,,,,,,,,,,49.26642200287977,-123.25760105859459
8904,,,,20100316,,,,,,,,,,,49.266444259858396,-123.25759091625176
8907,,,,20100316,,,,,,,,,,,49.26644636123957,-123.25762556841735
8909,,,,20100316,,,,,,,,,,,49.26646789630238,-123.25764994122909
8910,,,,20100316,,,,,,,,,,,49.266464501060256,-123.25770419051771
8911,,,,20100316,,,,,,,,,,,49.26648056978692,-123.25771965947227
8914,,,,20100316,,,,,,,,,,,49.26652550483052,-123.25762511451364
8915,,,,20100316,,,,,,,,,,,49.26653499768683,-123.25754956944976
8916,,,,20100316,,,,,,,,,,,49.26657497372254,-123.2576111194018
8917,,,,20100316,,,,,,,,,,,49.26655755172802,-123.25766036527307
8921,,,,20100316,,,,,,,,,,,49.26660531001148,-123.25756595851888
8922,,,,20100316,,,,,,,,,,,49.26662531361066,-123.25758248161603
6757,,Thuja,plicata,20100316,,,,,,,,,,,49.26735563370043,-123.25951934535023
6765,,Thuja,plicata,20100316,,,,,,,,,,,49.26718303601619,-123.2595018408693
6768,,Tsuga,heterophylla,20100316,,,,,,,,,,,49.267076843799444,-123.25955236397813
9798,,Acer,circinatum,20100316,,,,,,,,,,,49.2692032645257,-123.25008031313526
9763,,Acer,circinatum,20100316,,,,,,,,,,,49.26915928920641,-123.24946467163942
9765,,Acer,circinatum,20100316,,,,,,,,,,,49.2692078139804,-123.249516269332
9766,,Acer,circinatum,20100316,,,,,,,,,,,49.269274179049404,-123.24956614398944
9767,,Acer,circinatum,20100316,,,,,,,,,,,49.26930085173159,-123.24958817213245
9759,,Pinus,sylvestris,20100316,Bonna,,,,,,,,,,49.269154619777424,-123.2493225689691
9761,,Rhus,typhina,20100316,Tiger Eyes,,,,,,,,,,49.26922180755539,-123.24912954390707
9762,,Pinus,sylvestris,20100316,Bonna,,,,,,,,,,49.269256291392004,-123.2490411727262
6799,,Pseudotsuga,menziesii,20100316,,,,,,,,,,,49.26676042385823,-123.2592361710822
6789,,Thuja,plicata,20100316,,,,,,,,,,,49.266925676656975,-123.25932718299579
6786,,Thuja,plicata,20100316,,,,,,,,,,,49.2669556089352,-123.25931524376853
6844,,Thuja,plicata,20100316,,,,,,,,,,,49.2671648195807,-123.25896992426345
6864,,Thuja,plicata,20100316,,,,,,,,,,,49.267180111377044,-123.25887602404016
9395,,Fraxinus,americana,20100316,,,,,,,,,,,49.26536749545873,-123.26017893008608
9400,,Alnus,rubra,20100316,,,,,,,,,,,49.26546375923223,-123.26017068056632
9161,,Thuja,plicata,20100316,,,,,,,,,,,49.264842929934986,-123.26009887711919
9162,,Thuja,plicata,20100316,,,,,,,,,,,49.2648210653805,-123.26006326029628
9163,,Thuja,plicata,20100316,,,,,,,,,,,49.26480220543269,-123.26001915390508
9158,,Thuja,plicata,20100316,,,,,,,,,,,49.264913571907975,-123.26012651438582
9155,,Thuja,plicata,20100316,,,,,,,,,,,49.26482750995982,-123.26034946323672
9156,,Thuja,plicata,20100316,,,,,,,,,,,49.264806396112334,-123.26033202111662
